Paper Title,Hallmark,Score,Is_Aging_Related
"The Effect of SIRT6 on the Odontoblastic Potential of Human Dental Pulp Cells","None",0,No
"Changes in human sirtuin 6 gene promoter methylation during aging","epigenetic alterations",3.524283230304718,Yes
"Changes in human sirtuin 6 gene promoter methylation during aging","cellular senescence",0.4152239263057709,Yes
"Enfermedad del coronavirus (covid-19) y las sirtuinas","None",0,No
"Localization and Expression of Sirtuins 1, 2, 6 and Plasticity-Related Proteins in the Recovery Period after a Photothrombotic Stroke in Mice","epigenetic alterations",2.643774688243866,Yes
"Structural Basis for Activation of Human Sirtuin 6 by Fluvastatin","epigenetic alterations",1.810810923576355,Yes
"CD90 affects the biological behavior and energy metabolism level of gastric cancer cells by targeting the PI3K/AKT/HIF‑1α signaling pathway","None",0,No
"Screening of SIRT6 inhibitors and activators: A novel activator has an impact on breast cancer cells","None",0,No
"YAF2-Mediated YY1-Sirtuin6 Interactions Responsible for Mitochondrial Downregulation in Aging Tunicates","None",0,No
"Zerumbone suppresses high glucose and LPS-induced inflammation in THP-1-derived macrophages by inhibiting the NF-κB/TLR signaling pathway","chronic inflammation",1.1138329207897186,Yes
"SIRT6 stabilization and cytoplasmic localization in macrophages regulates acute and chronic inflammation in mice","chronic inflammation",0.6802825927734375,Yes
"SIRT6 stabilization and cytoplasmic localization in macrophages regulates acute and chronic inflammation in mice","epigenetic alterations",1.0518361330032349,Yes
"SIRT6 regulates obesity-induced oxidative stress via ENDOG/SOD2 signaling in the heart","mitochondrial dysfunction",0.6913994550704956,Yes
"SIRT6 regulates obesity-induced oxidative stress via ENDOG/SOD2 signaling in the heart","epigenetic alterations",1.8527730107307434,Yes
"The guardian: metabolic and tumour-suppressive effects of SIRT6","None",0,No
"Sirt6 deletion in hepatocytes increases insulin sensitivity of female mice by enhancing ERα expression","deregulated nutrient sensing",0.6574375033378601,Yes
"Sirt6 deletion in hepatocytes increases insulin sensitivity of female mice by enhancing ERα expression","epigenetic alterations",1.2170762419700623,Yes
"Specnuezhenide ameliorates hepatic fibrosis via regulating SIRT6-Mediated inflammatory signaling cascades","chronic inflammation",0.6017887592315674,Yes
"Specnuezhenide ameliorates hepatic fibrosis via regulating SIRT6-Mediated inflammatory signaling cascades","intercellular communication",0.41545411944389343,Yes
"Association of SIRT6 circulating levels with urinary and glycometabolic markers in pre-diabetes and diabetes","None",0,No
"SIRT6 Promotes Osteogenic Differentiation of Adipose-Derived Mesenchymal Stem Cells Through Antagonizing DNMT1","stem cell exhaustion",0.5817294120788574,Yes
"SIRT6 Promotes Osteogenic Differentiation of Adipose-Derived Mesenchymal Stem Cells Through Antagonizing DNMT1","epigenetic alterations",0.5306039452552795,Yes
"Protective effect of SIRT6 on cholesterol crystal-induced endothelial dysfunction via regulating ACE2 expression","epigenetic alterations",0.8217770755290985,Yes
"Protective effect of SIRT6 on cholesterol crystal-induced endothelial dysfunction via regulating ACE2 expression","chronic inflammation",0.4303654730319977,Yes
"Intermittent Fasting: A User-Friendly Method for Type 2 Diabetes Mellitus","deregulated nutrient sensing",0.5237531661987305,Yes
"Metabolic Imbalance Effect on Retinal Müller Glial Cells Reprogramming Capacity: Involvement of Histone Deacetylase SIRT6","epigenetic alterations",2.2185151278972626,Yes
"Metabolic Imbalance Effect on Retinal Müller Glial Cells Reprogramming Capacity: Involvement of Histone Deacetylase SIRT6","stem cell exhaustion",0.41590094566345215,Yes
"Antioxidant effect of nicotinamide mononucleotide in tendinopathy","mitochondrial dysfunction",1.0427761673927307,Yes
"Sirt6 regulates autophagy in AGE-treated endothelial cells via KLF4","disabled macroautophagy",0.8176848292350769,Yes
"Sirt6 regulates autophagy in AGE-treated endothelial cells via KLF4","epigenetic alterations",0.8565288484096527,Yes
"Clavulanic Acid: A Novel Potential Agent in Prevention and Treatment of Scopolamine-Induced Alzheimer’s Disease","None",0,No
"NMN ameliorated radiation induced damage in NRF2-deficient cell and mice via regulating SIRT6 and SIRT7","genome instability",1.5177775025367737,Yes
"NMN ameliorated radiation induced damage in NRF2-deficient cell and mice via regulating SIRT6 and SIRT7","mitochondrial dysfunction",1.3152027130126953,Yes
"Design, synthesis, and pharmacological evaluations of pyrrolo[1,2-a]quinoxaline-based derivatives as potent and selective sirt6 activators","chronic inflammation",0.37276047468185425,Yes
"Perspective for Studying the Relationship of miRNAs with Transposable Elements","epigenetic alterations",1.2819628715515137,Yes
"DNMT1 regulates polarization of macrophage-induced intervertebral disc degeneration by modulating SIRT6 expression and promoting pyroptosis in vivo","epigenetic alterations",0.13099390268325806,Yes
"The Role of Increased Expression of Sirtuin 6 in the Prevention of Premature Aging Pathomechanisms","epigenetic alterations",0.8145256638526917,Yes
"Rosmarinic Acid Activates the Nrf2/ARE Signaling Pathway via the miR-25-3p/SIRT6 Axis to Inhibit Vascular Remodeling","epigenetic alterations",0.987304300069809,Yes
"The Sirt6 gene: Does it play a role in tooth development?","epigenetic alterations",1.1755583882331848,Yes
"Histone deacetylase SIRT6 inhibits glioma cell growth through down-regulating NOTCH3 expression","epigenetic alterations",1.3450569212436676,Yes
"Directed evolution of SIRT6 for improved deacylation and glucose homeostasis maintenance","epigenetic alterations",2.6698563992977142,Yes
"Directed evolution of SIRT6 for improved deacylation and glucose homeostasis maintenance","deregulated nutrient sensing",0.6574772596359253,Yes
"Directed evolution of SIRT6 for improved deacylation and glucose homeostasis maintenance","genome instability",0.2777078151702881,Yes
"Sirtuin 6 and metabolic genes interplay in Warburg effect in cancers","epigenetic alterations",1.2904518246650696,Yes
"Sirtuin 6 and metabolic genes interplay in Warburg effect in cancers","mitochondrial dysfunction",0.4780857264995575,Yes
"Sirtuin 6 and metabolic genes interplay in Warburg effect in cancers","deregulated nutrient sensing",0.3288719952106476,Yes
"miR-34a inhibits tumorigenesis of NSCLC via targeting SIRT6.","epigenetic alterations",0.562247633934021,Yes
"Expression of SIRT1, SIRT3 and SIRT6 Genes for Predicting Survival in Triple-Negative and Hormone Receptor-Positive Subtypes of Breast Cancer","epigenetic alterations",1.9131287634372711,Yes
"RBM5-AS1 promotes radioresistance in medulloblastoma through stabilization of SIRT6 protein","epigenetic alterations",0.6794427037239075,Yes
"The effect of daily intake of vitamin D-fortified yogurt drink, with and without added calcium, on serum adiponectin and sirtuins 1 and 6 in adult subjects with type 2 diabetes","None",0,No
"Sirtuin 6 Protects Against Oxidative Stress and Vascular Dysfunction in Mice","mitochondrial dysfunction",1.2999024391174316,Yes
"Sirtuin 6 Protects Against Oxidative Stress and Vascular Dysfunction in Mice","epigenetic alterations",0.8587884604930878,Yes
"Melatonin protected against myocardial infarction injury in rats through a Sirt6-dependent antioxidant pathway","mitochondrial dysfunction",0.557253360748291,Yes
"Melatonin protected against myocardial infarction injury in rats through a Sirt6-dependent antioxidant pathway","epigenetic alterations",0.75066739320755,Yes
"SIRT6 prevents chondrocyte senescence and DNA damage","cellular senescence",1.4325537085533142,Yes
"SIRT6 prevents chondrocyte senescence and DNA damage","genome instability",1.142445683479309,Yes
"SIRT6 prevents chondrocyte senescence and DNA damage","epigenetic alterations",0.5615039765834808,Yes
"Segmental Aging Underlies the Development of a Parkinson Phenotype in the AS/AGU Rat","None",0,No
"SIRT6 regulated nucleosomal occupancy affects Hexokinase 2 expression","epigenetic alterations",0.6598447561264038,Yes
"SIRT6 regulated nucleosomal occupancy affects Hexokinase 2 expression","genome instability",0.1209108829498291,Yes
"Discovery of 5-(4-methylpiperazin-1-yl)-2-nitroaniline derivatives as a new class of SIRT6 inhibitors","epigenetic alterations",0.8484355211257935,Yes
"Pachymic acid suppresses the inflammatory response of chondrocytes and alleviates the progression of osteoarthritis via regulating the Sirtuin 6/NF-κB signal axis","chronic inflammation",1.039401799440384,Yes
"Krüppel-like factor 5 -mediated Sirtuin6 promotes osteogenic differentiation and inhibits inflammatory injury of lipopolysaccharide-induced periodontal membrane stem cells by inhibiting nuclear factor kappa-B pathway","chronic inflammation",0.5509278178215027,Yes
"Selective transportation and energy homeostasis regulation of dietary advanced glycation end-products in human intestinal Caco-2 cells","deregulated nutrient sensing",0.2311963140964508,Yes
"Genome-wide DNA methylation of Munro’s microabscess reveals the epigenetic regulation in the pathogenesis of psoriasis","epigenetic alterations",2.2172548174858093,Yes
"Genome-wide DNA methylation of Munro’s microabscess reveals the epigenetic regulation in the pathogenesis of psoriasis","genome instability",0.3665979504585266,Yes
"Nicotinamide mononucleotide alters body composition and ameliorates metabolic disorders induced by a high‐fat diet","None",0,No
"20-Hydroxyecdysone inhibits inflammation via SIRT6-mediated NF-κB signaling in endothelial cells","epigenetic alterations",1.5008492767810822,Yes
"20-Hydroxyecdysone inhibits inflammation via SIRT6-mediated NF-κB signaling in endothelial cells","chronic inflammation",1.0709307789802551,Yes
"Assessment of the dual role of Lyonia ovalifolia (Wall.) Drude in inhibiting AGEs and enhancing GLUT4 translocation through LC-ESI-QTOF-MS/MS determination and in silico studies","None",0,No
"SIRT6’s function in controlling the metabolism of lipids and glucose in diabetic nephropathy","epigenetic alterations",1.1761675477027893,Yes
"SIRT6’s function in controlling the metabolism of lipids and glucose in diabetic nephropathy","deregulated nutrient sensing",0.45184823870658875,Yes
"Sirtuin 6 activation rescues the age-related decline in DNA damage repair in primary human chondrocytes","epigenetic alterations",0.8600727319717407,Yes
"Sirtuin 6 activation rescues the age-related decline in DNA damage repair in primary human chondrocytes","genome instability",1.5927029252052307,Yes
"The Emerging Role of SIRT7 in Glucose and Lipid Metabolism","epigenetic alterations",0.6831657886505127,Yes
"The Emerging Role of SIRT7 in Glucose and Lipid Metabolism","deregulated nutrient sensing",0.5288259387016296,Yes
"Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers","disabled macroautophagy",0.958090603351593,Yes
"Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers","epigenetic alterations",1.3101463913917542,Yes
"Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers","stem cell exhaustion",0.4631807804107666,Yes
"Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers","chronic inflammation",0.2044808566570282,Yes
"Binding to nucleosome poises human SIRT6 for histone H3 deacetylation","epigenetic alterations",0.7938710153102875,Yes
"Binding to nucleosome poises human SIRT6 for histone H3 deacetylation","genome instability",0.3969191312789917,Yes
"Sequence variants in the bovine silent information regulator 6, their linkage and their associations with body measurements and carcass quality traits in Qinchuan cattle","None",0,No
"Milp-hyperbox classification for structure-based drug design in the discovery of small molecule inhibitors of SIRTUIN6","None",0,No
"Reciprocal role of SIRT6 and Hexokinase 2 in the regulation of autophagy driven monocyte differentiation","disabled macroautophagy",0.8664964437484741,Yes
"A pilot study of the modulation of sirtuins on arylamine N-acetyltransferase 1 and 2 enzymatic activity","epigenetic alterations",0.16276928782463074,Yes
"Dynamic characterization of intestinal metaplasia in the gastric corpus mucosa of Atp4a-deficient mice","None",0,No
"Effect of Colloidal Aqueous Solution of Fullerene (C60) in the Presence of a P-Glycoprotein Inhibitor (Verapamil) on Spatial Memory and Hippocampal Expression of Sirtuin6, SELADIN1, and AQP1 Genes in a Rat Model of Alzheimer’s Disease","None",0,No
"A Paradigm Shift in the Management of Atherosclerosis: Protective Role of Sirtuins in Atherosclerosis","None",0,No
"Kisspeptin-10 Maintains the Activation of the mTOR Signaling Pathway by Inhibiting SIRT6 to Promote the Synthesis of Milk in Bovine Mammary Epithelial Cells","epigenetic alterations",0.5335928201675415,Yes
"Phenolic Profiles of Red Wine Relate to Vascular Endothelial Benefits Mediated by SIRT1 and SIRT6","mitochondrial dysfunction",1.217835247516632,Yes
"Phenolic Profiles of Red Wine Relate to Vascular Endothelial Benefits Mediated by SIRT1 and SIRT6","chronic inflammation",0.273946613073349,Yes
"CK2α/CSNK2A1 Induces Resistance to Doxorubicin through SIRT6-Mediated Activation of the DNA Damage Repair Pathway","genome instability",1.355706512928009,Yes
"CK2α/CSNK2A1 Induces Resistance to Doxorubicin through SIRT6-Mediated Activation of the DNA Damage Repair Pathway","epigenetic alterations",0.781877189874649,Yes
"SIRT6 mediates MRTF-A deacetylation in vascular endothelial cells to antagonize oxLDL-induced ICAM-1 transcription","epigenetic alterations",2.527650684118271,Yes
"SIRT6 mediates MRTF-A deacetylation in vascular endothelial cells to antagonize oxLDL-induced ICAM-1 transcription","genome instability",0.09504562616348267,Yes
"Estimates of genomic heritability and genome-wide association studies for blood parameters in Akkaraman sheep","None",0,No
"The Contentious History of Sirtuin Debates","epigenetic alterations",3.1898332238197327,Yes
"Metabolism in 'the driver's seat","deregulated nutrient sensing",0.7523256540298462,Yes
"Defective DNA repair increases susceptibility to senescence through extension of Chk1-mediated G2 checkpoint activation","cellular senescence",0.6794202923774719,Yes
"Defective DNA repair increases susceptibility to senescence through extension of Chk1-mediated G2 checkpoint activation","genome instability",1.3590196669101715,Yes
"SIRT6 expression and oxidative DNA damage in individuals with prediabetes and type 2 diabetes mellitus","genome instability",1.244103491306305,Yes
"SIRT6 expression and oxidative DNA damage in individuals with prediabetes and type 2 diabetes mellitus","epigenetic alterations",0.6962327361106873,Yes
"SIRT6 expression and oxidative DNA damage in individuals with prediabetes and type 2 diabetes mellitus","mitochondrial dysfunction",0.4819785952568054,Yes
"Effects of vinclozolin exposure on the expression and activity of SIRT1 and SIRT6 in the porcine ovary.","epigenetic alterations",0.5787883400917053,Yes
"CRISPR/Cas9‐mediated Knockout of SIRT6 Imparts Remarkable Antiproliferative Response in Human Melanoma Cells <i>in vitro</i> and <i>in vivo</i>","epigenetic alterations",0.9927439093589783,Yes
"Dietary restriction increases site-specific histone H3 acetylation in rat liver: Possible modulation by sirtuins","epigenetic alterations",2.57010555267334,Yes
"Dietary restriction increases site-specific histone H3 acetylation in rat liver: Possible modulation by sirtuins","genome instability",0.07527324557304382,Yes
"Safety, clinical activity, pharmacodynamics, and pharmacokinetics of IMU-856, a SIRT6 modulator, in coeliac disease: a first-in-human, randomised, double-blind, placebo-controlled, phase 1 trial","None",0,No
"Sirt6 is required for spermatogenesis in mice","epigenetic alterations",1.7703936100006104,Yes
"Is nuclear sirtuin SIRT6 a master regulator of immune function?","epigenetic alterations",0.7468170523643494,Yes
"Is nuclear sirtuin SIRT6 a master regulator of immune function?","deregulated nutrient sensing",0.22538363933563232,Yes
"Long Noncoding RNA CCDC26 Promotes Thyroid Cancer Malignant Progression via miR-422a/EZH2/Sirt6 Axis","None",0,No
"Loss of Sirt6 in adipocytes impairs the ability of adipose tissue to adapt to intermittent fasting","None",0,No
"Resveratrol blocks retrotransposition of LINE-1 through PPAR α and sirtuin-6","epigenetic alterations",1.499906301498413,Yes
"Resveratrol blocks retrotransposition of LINE-1 through PPAR α and sirtuin-6","genome instability",0.8645490407943726,Yes
"lncRNA SERPINB9P1 Regulates SIRT6 Mediated Osteogenic Differentiation of BMSCs via miR-545-3p","None",0,No
"Endothelial SIRT6 deficiency promotes arterial thrombosis in mice","epigenetic alterations",1.0478973090648651,Yes
"Endothelial SIRT6 deficiency promotes arterial thrombosis in mice","chronic inflammation",0.41355717182159424,Yes
"Exploring the Influence of Age, Gender and Body Mass Index on Colorectal Cancer Location","None",0,No
"Astragaloside IV Inhibited Podocyte Pyroptosis in Diabetic Kidney Disease by Regulating SIRT6/HIF-1α Axis","None",0,No
"Overexpression of SIRT6 regulates NRF2/HO-1 and NF-κB signaling pathways to alleviate UVA-induced photoaging in skin fibroblasts","epigenetic alterations",1.1334717273712158,Yes
"Overexpression of SIRT6 regulates NRF2/HO-1 and NF-κB signaling pathways to alleviate UVA-induced photoaging in skin fibroblasts","chronic inflammation",0.5160598158836365,Yes
"Overexpression of SIRT6 regulates NRF2/HO-1 and NF-κB signaling pathways to alleviate UVA-induced photoaging in skin fibroblasts","mitochondrial dysfunction",0.5144925117492676,Yes
"Overexpression of SIRT6 regulates NRF2/HO-1 and NF-κB signaling pathways to alleviate UVA-induced photoaging in skin fibroblasts","cellular senescence",0.4733443558216095,Yes
"Therapeutic efficacies of mitochondria-targeted esculetin and metformin in the improvement of age-associated atherosclerosis via regulating AMPK activation","deregulated nutrient sensing",0.8180321455001831,Yes
"Therapeutic efficacies of mitochondria-targeted esculetin and metformin in the improvement of age-associated atherosclerosis via regulating AMPK activation","cellular senescence",0.7348331212997437,Yes
"Therapeutic efficacies of mitochondria-targeted esculetin and metformin in the improvement of age-associated atherosclerosis via regulating AMPK activation","chronic inflammation",0.5431761145591736,Yes
"Therapeutic efficacies of mitochondria-targeted esculetin and metformin in the improvement of age-associated atherosclerosis via regulating AMPK activation","mitochondrial dysfunction",0.31576111912727356,Yes
"MiR-34a-5p suppresses cutaneous squamous cell carcinoma progression by targeting SIRT6","epigenetic alterations",1.1752885282039642,Yes
"Two tagSNPs rs352493 and rs3760908 within<i>SIRT6</i>Gene Are Associated with the Severity of Coronary Artery Disease in a Chinese Han Population","None",0,No
"Stem Cells and Progenitors in Human Peripheral Blood Get Activated by Extremely Active Resveratrol (XAR™)","stem cell exhaustion",1.3432753086090088,Yes
"Sirtuin 6 Attenuates Kaposi's Sarcoma-Associated Herpesvirus Reactivation by Suppressing Ori-Lyt Activity and Expression of RTA","epigenetic alterations",1.0995385646820068,Yes
"Mammalian SIRT6 Represses Invasive Cancer Cell Phenotypes through ATP Citrate Lyase (ACLY)-Dependent Histone Acetylation","epigenetic alterations",3.7475577890872955,Yes
"Association of Sirtuin Gene Polymorphisms with Susceptibility to Coronary Artery Disease in a North Chinese Population","epigenetic alterations",0.8101840615272522,Yes
"The S100 calcium binding protein A11 promotes liver fibrogenesis by targeting TGF-β signaling","None",0,No
"Will the real aging Sirtuin please stand up?","epigenetic alterations",1.6359011828899384,Yes
"Sirtuin 6 nuclear localization at cortical brain level of young diabetic mice: An immunohistochemical study","epigenetic alterations",0.7628705501556396,Yes
"Novel sirtuin inhibitory warheads derived from the N<sup>ε</sup>-acetyl-lysine analog <scp>l</scp>-2-amino-7-carboxamidoheptanoic acid","epigenetic alterations",1.0657482147216797,Yes
"Studies of the Binding of Modest Modulators of the Human Enzyme, Sirtuin 6, by STD NMR","epigenetic alterations",0.437730073928833,Yes
"MicroRNA-378b regulates α-1-type 1 collagen expression via sirtuin 6 interference","epigenetic alterations",1.356521189212799,Yes
"MicroRNA-378b regulates α-1-type 1 collagen expression via sirtuin 6 interference","intercellular communication",0.5092955827713013,Yes
"Silica nanoparticle releases SIRT6-induced epigenetic silencing of follistatin","epigenetic alterations",2.4287527203559875,Yes
"Coordinate regulation by transcription factors and DNA methylation in the core promoter region of SIRT6 in bovine adipocytes","epigenetic alterations",0.47341805696487427,Yes
"SIRT6: A Promising Target for Cancer Prevention and Therapy","epigenetic alterations",0.671981543302536,Yes
"Remdesivir ameliorates ulcerative colitis-propelled cell inflammation and pyroptosis in acetic acid rats by restoring SIRT6/FoxC1 pathway","chronic inflammation",0.7069344520568848,Yes
"RETRACTED ARTICLE: Reduced LINC00467 elevates microRNA-125a-3p to suppress cisplatin resistance in non-small cell lung cancer through inhibiting sirtuin 6 and inactivating the ERK1/2 signaling pathway","epigenetic alterations",0.7269502282142639,Yes
"Sirtuin 6 affects glucose reabsorption and gluconeogenesis in type 1 diabetes via FoxO1","epigenetic alterations",0.5135119557380676,Yes
"Sirtuin 6 affects glucose reabsorption and gluconeogenesis in type 1 diabetes via FoxO1","deregulated nutrient sensing",0.45248812437057495,Yes
"Carnosine Improves Cognitive Impairment Through Promoting SIRT6 Expression and Inhibiting Endoplasmic Reticulum Stress in a Diabetic Encephalopathy Model","loss of proteostasis",0.6628789305686951,Yes
"Carnosine Improves Cognitive Impairment Through Promoting SIRT6 Expression and Inhibiting Endoplasmic Reticulum Stress in a Diabetic Encephalopathy Model","mitochondrial dysfunction",0.5125153064727783,Yes
"SIRT6 serves as a polyhedron in glycolytic metabolism and ageing-related diseases","epigenetic alterations",2.095789909362793,Yes
"SIRT6 serves as a polyhedron in glycolytic metabolism and ageing-related diseases","deregulated nutrient sensing",0.35150083899497986,Yes
"Ginsenoside Rb3 ameliorates podocyte injury under hyperlipidemic conditions via PPARδ- or SIRT6-mediated suppression of inflammation and oxidative stress","mitochondrial dysfunction",0.6902695894241333,Yes
"Ginsenoside Rb3 ameliorates podocyte injury under hyperlipidemic conditions via PPARδ- or SIRT6-mediated suppression of inflammation and oxidative stress","chronic inflammation",0.5852185487747192,Yes
"Ellagic acid ameliorates cisplatin-induced acute kidney injury by regulating inflammation and SIRT6/TNF-α signaling","None",0,No
"Immune evasion strategy involving propionylation by the KSHV interferon regulatory factor 1 (vIRF1)","loss of proteostasis",0.47160133719444275,Yes
"Discovery of a potent and highly selective inhibitor of SIRT6 against pancreatic cancer metastasis in vivo","None",0,No
"FGF21 alleviates endothelial mitochondrial damage and prevents BBB from disruption after intracranial hemorrhage through a mechanism involving SIRT6","None",0,No
"SIRT6 promotes metastasis and relapse in HER2-positive breast cancer","epigenetic alterations",1.7607108652591705,Yes
"Role of sirtuins in obesity","epigenetic alterations",3.654275894165039,Yes
"Robust expression of <scp>SIRT6</scp> inhibits pulpitis via activation of the <scp>TRPV1</scp> channel","chronic inflammation",0.4853152632713318,Yes
"Robust expression of <scp>SIRT6</scp> inhibits pulpitis via activation of the <scp>TRPV1</scp> channel","epigenetic alterations",0.8872741758823395,Yes
"Sirtuin 6 is a regulator of dendrite morphogenesis in rat hippocampal neurons","epigenetic alterations",1.131575107574463,Yes
"SIRT6 Maintains Redox Homeostasis to Promote Porcine Oocyte Maturation","epigenetic alterations",1.4441554844379425,Yes
"SIRT6 Maintains Redox Homeostasis to Promote Porcine Oocyte Maturation","telomere attrition",0.4485010504722595,Yes
"SIRT6 Maintains Redox Homeostasis to Promote Porcine Oocyte Maturation","cellular senescence",0.44672781229019165,Yes
"SIRT6 Maintains Redox Homeostasis to Promote Porcine Oocyte Maturation","genome instability",0.9273719489574432,Yes
"SIRT6 Maintains Redox Homeostasis to Promote Porcine Oocyte Maturation","mitochondrial dysfunction",0.4134743809700012,Yes
"Sirtuins as Interesting Players in the Course of HIV Infection and Comorbidities","chronic inflammation",0.567124605178833,Yes
"Sirtuins as Interesting Players in the Course of HIV Infection and Comorbidities","epigenetic alterations",2.069422721862793,Yes
"Identification of Biochemical and Molecular Markers of Early Aging in Childhood Cancer Survivors","epigenetic alterations",0.7633907794952393,Yes
"Identification of Biochemical and Molecular Markers of Early Aging in Childhood Cancer Survivors","mitochondrial dysfunction",1.1157728433609009,Yes
"Decreased serum SIRT6 as a novel predictor of coronary artery disease.","epigenetic alterations",0.7257067263126373,Yes
"Decreased serum SIRT6 as a novel predictor of coronary artery disease.","chronic inflammation",0.4201209247112274,Yes
"Ginsenoside Rb1 improves intestinal aging via regulating the expression of sirtuins in the intestinal epithelium and modulating the gut microbiota of mice","dysbiosis",0.5567907691001892,Yes
"Sinomenine mitigates cisplatin-induced kidney injury by targeting multiple signaling pathways","mitochondrial dysfunction",0.464851051568985,Yes
"Pyrazolone derivatives as potent and selective small-molecule SIRT5 inhibitors","None",0,No
"SIRT6 attenuates LPS‐induced inflammation and apoptosis of lung epithelial cells in acute lung injury through ACE2/STAT3/PIM1 signaling","chronic inflammation",0.41917678713798523,Yes
"A FRET-based assay for screening SIRT6 modulators","epigenetic alterations",0.7754302024841309,Yes
"Sequence Variants of <i>SIRT6</i> Gene Promoter in Myocardial Infarction","epigenetic alterations",0.5538782179355621,Yes
"Is SIRT6 Activity Neuroprotective and How Does It Differ from SIRT1 in This Regard?","epigenetic alterations",0.6413590312004089,Yes
"SIRT6 Depletion Sensitizes Human Hepatoma Cells to Chemotherapeutics by Downregulating MDR1 Expression","None",0,No
"Role of Sirtuins in Retinal Function Under Basal Conditions","epigenetic alterations",2.4567900896072388,Yes
"Reconstitution of Mammalian Enzymatic Deacylation Reactions in Live Bacteria Using Native Acylated Substrates","epigenetic alterations",0.7947500944137573,Yes
"Reconstitution of Mammalian Enzymatic Deacylation Reactions in Live Bacteria Using Native Acylated Substrates","dysbiosis",0.47742828726768494,Yes
"Minimally Invasive Bipolar Fractional Radiofrequency Treatment Upregulates Anti‐<scp>S</scp>enescence Pathways","cellular senescence",0.8082245588302612,Yes
"Minimally Invasive Bipolar Fractional Radiofrequency Treatment Upregulates Anti‐<scp>S</scp>enescence Pathways","epigenetic alterations",1.0205969214439392,Yes
"Overexpression of SIRT6 in Porcine Fetal Fibroblasts Attenuates Cytotoxicity and Premature Senescence Caused by D-Galactose and Tert-Butylhydroperoxide","genome instability",0.8088725507259369,Yes
"Overexpression of SIRT6 in Porcine Fetal Fibroblasts Attenuates Cytotoxicity and Premature Senescence Caused by D-Galactose and Tert-Butylhydroperoxide","cellular senescence",0.5989395976066589,Yes
"Overexpression of SIRT6 in Porcine Fetal Fibroblasts Attenuates Cytotoxicity and Premature Senescence Caused by D-Galactose and Tert-Butylhydroperoxide","telomere attrition",0.4697608947753906,Yes
"Assessment of Services to American Indians with Disabilities","None",0,No
"Modulation of the miR-122/Sirt-6/ACE2 axis on experimentally-induced myocardial infarction","deregulated nutrient sensing",0.8125976324081421,Yes
"CircVAPA contributes to hyper-proliferation and inflammation of keratinocytes through miR-125b-5p/sirt6 axis in psoriasis","chronic inflammation",0.5520374178886414,Yes
"Knockdown of sirtuin6 positively regulates acetylation of DNMT1 to inhibit NOTCH signaling pathway in non-small cell lung cancer cell lines","epigenetic alterations",1.8642286360263824,Yes
"Both prolonged high-fat diet consumption and calorie restriction boost hepatic NAD+ metabolism in mice","deregulated nutrient sensing",0.4506223797798157,Yes
"Sirtuin 6 is a key contributor to gender differences in acute kidney injury","epigenetic alterations",0.5486617088317871,Yes
"Sirt6 enhances macrophage lipophagy and improves lipid metabolism disorder by regulating the Wnt1/β-catenin pathway in atherosclerosis","disabled macroautophagy",0.609825074672699,Yes
"Sirt6 enhances macrophage lipophagy and improves lipid metabolism disorder by regulating the Wnt1/β-catenin pathway in atherosclerosis","epigenetic alterations",0.8380686342716217,Yes
"Therapeutic Effect of Nicotinamide Mononucleotide for Hypoxic–Ischemic Brain Injury in Neonatal Mice","None",0,No
"<scp>Ubiquitin‐specific peptidase 10</scp> attenuates the ferroptosis to promote thyroid cancer malignancy by facilitating <scp>GPX4</scp> via elevating <scp>SIRT6</scp>","mitochondrial dysfunction",0.24309241771697998,Yes
"SIRT6 activates PPARα to improve doxorubicin-induced myocardial cell aging and damage","epigenetic alterations",1.6374050676822662,Yes
"SIRT6 activates PPARα to improve doxorubicin-induced myocardial cell aging and damage","cellular senescence",0.7699496746063232,Yes
"SIRT6 activates PPARα to improve doxorubicin-induced myocardial cell aging and damage","mitochondrial dysfunction",0.7110726833343506,Yes
"Gastrodin prevents myocardial injury in sleep-deprived mice by suppressing ferroptosis through SIRT6","epigenetic alterations",0.8443923592567444,Yes
"Discovery of Novel PROTAC SIRT6 Degraders with Potent Efficacy against Hepatocellular Carcinoma","None",0,No
"Molecular evolutionary patterns of NAD+/Sirtuin aging signaling pathway across taxa","epigenetic alterations",1.5194129645824432,Yes
"Phencynonate mediates antidepressant response by activating sirtuin 6-SOD2/Prdx6 pathway","epigenetic alterations",1.4382628202438354,Yes
"Phencynonate mediates antidepressant response by activating sirtuin 6-SOD2/Prdx6 pathway","mitochondrial dysfunction",0.6827225089073181,Yes
"Exercise ameliorates insulin resistance and improves SIRT6-mediated insulin signaling transduction in liver of obese rats","deregulated nutrient sensing",0.8470649421215057,Yes
"Exercise ameliorates insulin resistance and improves SIRT6-mediated insulin signaling transduction in liver of obese rats","epigenetic alterations",0.5067492127418518,Yes
